user_id,clicks,time_spent,purchase_count,page_views,cart_additions,customer_segment,month
16142,1,1,422,37,422,0,Apr
16934,2,1,399,59,399,0,Oct
14231,3,104,409,47,409,0,Jun
17373,4,272,408,47,408,0,Oct
12967,2,13,438,19,438,0,Dec
15322,1,1,416,42,416,0,Sep
15429,2,48,380,77,380,0,Nov
16214,3,98,420,36,420,0,Jun
16685,2,1,396,60,396,0,Oct
17489,2,153,428,28,428,0,Oct
14240,2,195,418,37,418,0,Nov
13946,3,188,443,11,443,0,Sep
16146,3,74,427,26,427,0,Jul
16554,3,289,402,51,402,0,Oct
15830,1,1,415,39,415,0,Nov
16718,1,1,413,41,413,0,Dec
14756,1,1,416,38,416,0,Nov
14584,4,29,383,68,383,0,Jun
16909,1,1,436,18,436,0,Sep
16891,5,365,283,166,283,1,Dec
15800,2,139,335,116,335,0,Aug
15573,2,53,363,88,363,0,Nov
17555,2,314,349,101,349,1,Nov
17649,1,1,399,52,399,0,Jul
14931,5,236,417,30,417,0,Dec
15287,2,48,433,17,433,0,Nov
15539,1,1,410,41,410,0,Dec
13236,2,82,416,34,416,0,Nov
16023,3,220,358,90,358,0,Oct
17360,3,166,335,113,335,0,Nov
16054,1,1,380,70,380,0,Jul
17425,2,41,407,42,407,0,Nov
16788,2,131,311,138,311,0,Aug
18236,6,210,403,42,403,0,Nov
16009,4,137,378,68,378,0,Nov
16806,4,135,378,68,378,0,Aug
13492,3,78,408,38,408,0,Jul
17198,3,347,357,89,357,1,Nov
16266,7,132,398,44,398,0,Sep
13740,1,1,425,23,425,0,Apr
14788,2,19,421,26,421,0,Dec
14608,4,358,437,8,437,1,Dec
15576,1,1,404,43,404,0,Nov
12379,2,88,407,39,407,0,Sep
17848,9,276,398,41,398,0,Sep
14965,2,1,365,80,365,0,Sep
14567,2,73,412,33,412,0,Oct
15222,1,1,440,5,440,0,Jan
13846,3,335,388,55,388,1,Nov
14670,2,1,337,107,337,0,Mar
16574,1,1,416,28,416,0,Sep
13464,1,1,403,41,403,0,Oct
16513,4,38,407,33,407,0,Dec
17990,3,124,414,27,414,0,Apr
15700,2,1,357,85,357,0,Jun
17905,4,302,407,33,407,0,Sep
14577,4,350,353,86,353,1,Nov
13986,1,1,430,12,430,0,Nov
15164,3,270,360,79,360,0,Oct
12434,2,175,394,46,394,0,Sep
12418,1,1,407,34,407,0,Aug
14651,2,143,344,95,344,0,Oct
13212,3,41,310,128,310,0,Nov
18095,2,20,419,20,419,0,Jan
18170,3,183,409,29,409,0,Nov
17034,3,271,410,28,410,0,Nov
17507,2,47,359,79,359,0,Mar
13959,3,283,357,79,357,0,Sep
15079,4,153,389,46,389,0,May
16723,2,16,399,37,399,0,Sep
15244,2,182,405,31,405,0,Oct
12991,2,89,405,31,405,0,Nov
15036,3,107,327,107,327,0,Sep
13151,1,1,363,73,363,0,Feb
14335,2,80,379,55,379,0,Nov
13799,2,177,402,32,402,0,Aug
16863,2,335,409,25,409,0,Nov
12743,2,1,319,114,319,0,Jul
14675,1,1,341,93,341,0,Nov
14550,2,33,394,38,394,0,Nov
13153,1,1,418,15,418,0,Dec
13546,3,188,359,72,359,0,Nov
15581,13,245,286,134,286,0,Aug
12363,2,132,408,23,408,0,Aug
17375,3,162,367,63,367,0,May
17950,3,293,366,63,366,0,Sep
15646,3,214,394,35,394,0,Jul
12764,1,1,386,45,386,0,Jan
13032,2,34,375,55,375,0,Oct
16311,2,31,394,35,394,0,Nov
12970,4,315,310,116,310,0,Dec
15690,2,96,408,19,408,0,Dec
12667,1,1,395,33,395,0,Oct
13518,1,1,392,36,392,0,Sep
17891,1,1,393,34,393,0,Jun
17878,1,1,401,26,401,0,Oct
17226,1,1,406,21,406,0,Feb
16276,1,1,420,6,420,0,Jun
16469,4,222,273,148,273,0,Nov
15006,1,1,302,121,302,0,Oct
13301,4,188,345,75,345,0,Aug
15840,2,113,396,26,396,0,Oct
17783,2,175,354,67,354,0,Sep
18062,3,164,396,23,396,0,Jun
13934,1,1,390,31,390,0,Mar
17824,1,1,408,13,408,0,Oct
14880,3,211,373,45,373,0,Sep
12691,6,329,394,21,394,0,Nov
18001,2,74,363,56,363,0,Nov
17345,4,181,346,70,346,0,Nov
12815,2,50,379,38,379,0,Jul
16595,1,1,335,83,335,0,Oct
17298,2,23,387,30,387,0,Aug
14359,3,68,371,44,371,0,Nov
17761,1,1,398,19,398,0,Nov
16495,3,272,337,78,337,0,Dec
15205,2,42,378,37,378,0,Sep
12479,1,1,385,31,385,0,Nov
15326,1,1,386,29,386,0,Jan
16347,2,25,353,61,353,0,Nov
18136,3,256,379,34,379,0,Oct
14108,2,70,381,33,381,0,Nov
16056,1,1,347,66,347,0,Oct
14067,2,32,361,51,361,0,Oct
16362,5,58,351,58,351,0,Nov
12422,3,229,370,39,370,0,Sep
13000,3,258,379,30,379,0,Aug
17498,1,1,394,17,394,0,Sep
13838,4,364,263,144,263,1,Dec
16725,7,69,294,110,294,0,Feb
14645,2,118,381,28,381,0,Jul
15720,1,1,281,128,281,0,Nov
12719,2,59,374,34,374,0,Dec
13914,2,24,380,28,380,0,Nov
18183,2,47,371,36,371,0,Apr
12446,1,1,351,57,351,0,Oct
14009,2,7,365,42,365,0,May
18167,3,82,382,24,382,0,Nov
16449,2,82,367,40,367,0,May
15865,3,173,368,37,368,0,Oct
17115,3,224,372,33,372,0,Dec
14047,5,364,381,22,381,1,Dec
13034,2,314,369,37,369,0,Oct
13357,1,1,322,85,322,0,Mar
12735,2,21,368,38,368,0,Jan
16261,4,228,306,98,306,0,Nov
14803,3,130,370,35,370,0,Jun
15450,1,1,376,30,376,0,Nov
16134,2,337,371,34,371,0,Nov
15584,4,138,314,89,314,0,Nov
15756,4,187,242,160,242,0,Oct
15199,4,249,396,5,396,0,Oct
17502,4,19,376,25,376,0,Nov
15822,2,356,375,28,375,0,Dec
15400,5,186,390,10,390,0,Sep
15353,2,113,343,59,343,0,Mar
12468,2,128,366,36,366,0,Jun
17333,1,1,375,28,375,0,Sep
15870,1,1,335,68,335,0,Nov
15380,5,356,376,22,376,1,Dec
14603,1,1,400,2,400,0,Mar
17029,2,126,400,1,400,0,Aug
17770,5,83,365,33,365,0,May
16616,2,142,370,31,370,0,Nov
18156,2,356,301,100,301,0,Nov
15389,1,1,400,1,400,0,Jun
16573,2,205,360,40,360,0,Sep
16589,3,90,368,31,368,0,Sep
13525,2,233,394,5,394,0,Nov
13707,2,48,351,48,351,0,Mar
18211,5,252,359,37,359,0,Nov
13681,4,137,360,37,360,0,Nov
18104,1,1,362,38,362,0,Nov
14973,3,118,369,29,369,0,Aug
15777,4,120,378,18,378,0,Apr
12922,1,1,370,28,370,0,Jul
16230,2,30,365,32,365,0,Jun
14015,1,1,378,20,378,0,Oct
16960,3,213,304,92,304,0,Nov
13455,2,341,354,42,354,0,Nov
14504,4,231,308,85,308,0,Oct
16650,1,1,372,24,372,0,Sep
16208,2,244,333,61,333,0,Oct
17520,1,1,365,30,365,0,Oct
17835,3,20,348,45,348,0,Dec
15147,1,1,366,28,366,0,Apr
13040,2,24,355,38,355,0,Dec
12673,2,321,351,42,351,0,Dec
18151,2,155,355,38,355,0,Jul
15349,2,29,327,65,327,0,Jul
15511,5,73,271,117,271,0,Nov
16734,3,61,346,44,346,0,Oct
15656,4,238,343,46,343,0,Oct
12391,1,1,300,92,300,0,Nov
12624,2,71,355,36,355,0,Aug
18064,2,102,384,7,384,0,Jul
16907,5,336,298,89,298,0,Nov
15142,1,1,365,26,365,0,Oct
14421,2,154,365,25,365,0,Oct
12965,1,1,283,108,283,0,Sep
14975,1,1,380,11,380,0,Oct
18043,3,342,282,106,282,0,Nov
16930,3,42,341,47,341,0,Nov
16014,3,253,265,123,265,0,Nov
15850,2,148,302,87,302,0,Nov
13705,3,365,363,25,363,0,Dec
17618,3,356,331,56,331,0,Dec
17096,4,246,339,46,339,0,Nov
12769,1,1,356,32,356,0,Apr
13493,2,11,380,6,380,0,Mar
16535,1,1,356,31,356,0,Dec
14625,2,164,335,51,335,0,May
15624,4,139,357,26,357,0,Aug
12829,2,23,376,9,376,0,Jan
13038,3,210,360,24,360,0,Sep
17964,2,340,301,84,301,0,Nov
14141,4,102,355,27,355,0,Dec
17795,2,85,341,43,341,0,Jun
13594,1,1,359,26,359,0,Oct
17715,1,1,384,1,384,0,May
17312,3,20,372,11,372,0,Jul
12390,1,1,353,32,353,0,Sep
18192,1,1,339,45,339,0,Sep
16324,3,48,282,100,282,0,Aug
13321,2,14,372,10,372,0,Sep
12510,2,182,353,29,353,0,Jul
14323,2,123,350,32,350,0,Aug
13607,1,1,290,93,290,0,Oct
16834,1,1,358,24,358,0,Apr
13370,1,1,343,39,343,0,Dec
12857,2,91,343,37,343,0,May
13894,3,286,354,25,354,0,Nov
15030,2,196,372,7,372,0,Sep
17262,5,313,367,9,367,0,Oct
13339,1,1,326,54,326,0,May
16566,5,277,362,14,362,0,Nov
12879,3,47,370,7,370,0,Oct
18158,2,79,354,24,354,0,Nov
12872,2,38,319,58,319,0,Jan
15592,1,1,354,24,354,0,Oct
13292,2,245,347,29,347,0,Nov
16235,5,291,330,42,330,0,Oct
14023,2,242,345,30,345,0,Dec
15669,4,223,342,31,342,0,Oct
14434,6,50,368,3,368,0,Nov
15091,1,1,346,30,346,0,Oct
13780,2,163,318,56,318,0,Dec
14133,3,186,348,25,348,0,Aug
12374,1,1,342,33,342,0,Nov
15230,2,1,351,23,351,0,Apr
17631,3,230,334,39,334,0,Dec
12420,1,1,345,29,345,0,Oct
15272,2,28,310,63,310,0,Oct
14513,3,188,361,11,361,0,Aug
15706,4,52,321,50,321,0,Oct
17392,2,51,320,53,320,0,Feb
17064,3,268,318,53,318,0,Oct
13623,5,266,294,75,294,0,Nov
15734,2,85,346,25,346,0,Aug
15483,4,105,295,74,295,0,Jul
13066,2,7,322,48,322,0,Nov
17704,2,71,343,27,343,0,Jun
14048,1,1,288,83,288,0,Feb
17646,3,145,323,46,323,0,May
13496,2,349,341,28,341,0,Nov
17119,2,56,334,35,334,0,Dec
12999,3,49,342,25,342,0,May
16997,3,37,360,7,360,0,Feb
12740,1,1,342,27,342,0,Oct
16275,1,1,336,33,336,0,May
14342,4,188,347,18,347,0,Nov
13812,3,63,333,33,333,0,Oct
17480,1,1,338,29,338,0,Sep
14818,3,179,324,41,324,0,Sep
13356,1,1,325,42,325,0,Sep
15099,1,1,343,23,343,0,Sep
16025,1,1,338,28,338,0,Nov
14338,2,35,335,30,335,0,Jul
16418,3,181,288,76,288,0,Oct
16229,2,125,318,46,318,0,Sep
15103,2,55,329,35,329,0,Nov
16602,1,1,336,29,336,0,Nov
12386,2,29,354,10,354,0,Jan
16518,2,222,327,36,327,0,Oct
15533,3,69,289,73,289,0,Nov
18135,5,161,349,11,349,0,Nov
16482,1,1,346,18,346,0,Nov
13800,1,1,331,33,331,0,Feb
16127,1,1,323,40,323,0,Oct
14420,1,1,334,29,334,0,Sep
18150,3,169,332,29,332,0,Nov
15320,1,1,326,36,326,0,Oct
14762,1,1,341,21,341,0,Mar
13925,4,42,331,28,331,0,Sep
13787,2,288,337,24,337,0,Sep
14737,3,349,345,15,345,0,Dec
14127,3,187,321,39,321,0,Aug
12904,2,154,302,59,302,0,Nov
13621,1,1,343,19,343,0,Aug
13712,1,1,352,10,352,0,Apr
14265,2,39,330,31,330,0,Aug
14078,6,271,310,46,310,0,Aug
16774,4,110,322,36,322,0,Oct
16157,3,56,347,12,347,0,Nov
17977,1,1,342,19,342,0,Nov
15976,2,54,277,83,277,0,Jun
14867,3,150,328,31,328,0,Jun
12640,3,57,311,47,311,0,Nov
13240,4,269,298,59,298,0,Sep
17214,6,298,276,79,276,0,Oct
15333,1,1,344,16,344,0,May
16706,3,76,249,108,249,0,Nov
13950,4,235,323,33,323,0,Nov
15066,1,1,317,42,317,0,Oct
16968,2,103,326,31,326,0,Dec
15655,1,1,324,34,324,0,Apr
16906,4,166,281,74,281,0,Sep
13904,2,257,332,24,332,0,Nov
13539,3,223,320,35,320,0,Sep
13368,2,80,327,29,327,0,Mar
16139,3,187,330,25,330,0,Nov
13395,1,1,336,21,336,0,Jun
17075,4,299,292,62,292,0,Nov
18265,2,85,311,44,311,0,Sep
12658,1,1,320,36,320,0,Nov
12644,1,1,325,31,325,0,Aug
13675,2,133,330,25,330,0,Jul
13936,1,1,330,26,330,0,Jun
13708,1,1,306,49,306,0,Mar
12784,2,6,300,54,300,0,Nov
14320,2,126,325,29,325,0,May
13062,1,1,343,11,343,0,Jun
14851,2,232,325,28,325,0,Nov
16967,1,1,333,21,333,0,Jun
16008,3,180,323,29,323,0,Nov
16761,1,1,341,13,341,0,Sep
18222,1,1,335,19,335,0,Sep
17749,2,78,320,33,320,0,Jun
17254,2,10,252,100,252,0,Dec
15467,3,142,310,41,310,0,Nov
15677,1,1,319,33,319,0,Oct
13506,2,53,324,26,324,0,Jan
15585,1,1,320,31,320,0,Jun
15951,2,276,313,36,313,0,Dec
13247,4,64,328,18,328,0,Nov
17295,3,35,294,53,294,0,Nov
13884,5,276,300,45,300,0,Dec
17179,3,183,290,56,290,0,Jun
13239,1,1,327,21,327,0,Mar
14467,4,295,278,67,278,0,Nov
17466,2,68,306,41,306,0,Nov
15639,1,1,323,25,323,0,Jul
17221,2,28,288,59,288,0,Dec
15480,1,1,303,45,303,0,Aug
15475,1,1,319,29,319,0,Sep
15060,4,1,263,81,263,0,Dec
17411,3,249,306,39,306,0,Nov
16884,2,1,320,26,320,0,Nov
12521,1,1,309,38,309,0,Jul
13810,3,27,312,32,312,0,Nov
13355,1,1,314,32,314,0,Aug
16475,4,185,319,23,319,0,Sep
15208,5,352,316,25,316,0,Dec
16732,1,1,317,28,317,0,Nov
13352,1,1,321,24,321,0,Oct
17913,2,296,289,55,289,0,Oct
13524,5,179,324,17,324,0,Oct
15026,3,197,285,57,285,0,Sep
13721,1,1,316,28,316,0,Nov
17397,2,1,254,88,254,0,Nov
15361,1,1,336,7,336,0,Dec
16105,1,1,330,13,330,0,Apr
13600,1,1,324,19,324,0,Jan
16689,2,6,330,12,330,0,Sep
15334,3,16,274,67,274,0,Jul
13341,1,1,301,42,301,0,Mar
17398,3,140,310,30,310,0,Aug
16374,2,196,240,101,240,0,Oct
16763,1,1,319,23,319,0,May
15012,2,319,231,110,231,0,Oct
14998,2,71,270,70,270,0,Jun
14778,2,181,306,34,306,0,Aug
15550,4,297,295,43,295,0,Dec
14806,1,1,330,11,330,0,Sep
14416,2,20,326,13,326,0,Nov
17724,3,67,300,38,300,0,Sep
17880,1,1,314,26,314,0,Dec
14985,2,159,260,78,260,0,May
17771,2,266,287,51,287,0,Oct
12802,1,1,314,25,314,0,Jun
13282,3,202,307,29,307,0,Nov
13210,1,1,316,22,316,0,Sep
14712,3,82,315,21,315,0,Nov
15314,1,1,313,24,313,0,May
12890,1,1,259,78,259,0,Nov
14780,2,24,310,26,310,0,Oct
12589,2,115,306,29,306,0,Nov
15809,5,266,301,31,301,0,Nov
18232,4,115,302,31,302,0,Sep
17839,1,1,285,50,285,0,Oct
17557,3,66,306,27,306,0,Nov
14142,1,1,313,22,313,0,Dec
13853,1,1,312,23,312,0,Oct
17614,1,1,238,97,238,0,Oct
17573,3,64,308,24,308,0,Nov
17431,1,1,292,41,292,0,Jan
16399,2,216,264,68,264,0,Nov
16947,1,1,312,21,312,0,Apr
15471,1,1,266,67,266,0,Dec
13617,3,140,300,31,300,0,Oct
12763,2,230,316,16,316,0,Jul
16820,1,1,307,26,307,0,Sep
14881,1,1,316,17,316,0,Nov
17052,1,1,261,72,261,0,Nov
18160,2,143,294,37,294,0,Oct
16668,6,269,318,9,318,0,Nov
14379,2,251,292,39,292,0,Oct
13271,1,1,253,79,253,0,Nov
15452,3,234,283,47,283,0,Nov
15520,1,1,314,18,314,0,Dec
14532,4,115,284,45,284,0,Apr
13311,2,145,305,25,305,0,Dec
17111,1,1,302,29,302,0,Oct
16933,2,237,288,42,288,0,Dec
14951,1,1,311,20,311,0,Sep
17897,3,200,229,100,229,0,Jun
13248,2,64,305,25,305,0,Aug
18252,2,121,239,90,239,0,Oct
17936,1,1,262,68,262,0,Dec
14289,6,280,292,33,292,0,Dec
14157,2,265,284,45,284,0,Nov
16892,5,182,239,87,239,0,Dec
13978,2,30,315,14,315,0,Nov
12508,2,2,272,57,272,0,Nov
17526,4,360,310,17,310,0,Dec
15763,2,45,271,58,271,0,Nov
16260,1,1,311,18,311,0,Oct
16352,2,20,300,28,300,0,Nov
14489,1,1,299,30,299,0,May
16364,2,125,280,48,280,0,Nov
16022,1,1,261,68,261,0,Mar
13573,2,202,303,24,303,0,Oct
14198,4,221,290,35,290,0,Nov
15038,6,311,217,105,217,0,Oct
16149,2,137,308,18,308,0,Dec
15472,1,1,251,76,251,0,Aug
16621,4,226,302,22,302,0,Oct
16206,4,272,272,52,272,0,Oct
17334,2,6,315,11,315,0,Feb
14236,2,291,310,15,310,0,Sep
13828,1,1,311,15,311,0,Nov
15963,2,25,298,26,298,0,Nov
17125,1,1,291,34,291,0,Oct
13350,2,63,287,36,287,0,Nov
14130,1,1,258,66,258,0,Jan
17926,2,70,306,17,306,0,Jul
16345,1,1,289,35,289,0,Oct
15297,3,53,292,30,292,0,Nov
16780,2,158,271,51,271,0,Aug
18149,3,222,310,11,310,0,Oct
12461,2,60,287,35,287,0,Sep
13023,2,65,286,36,286,0,Oct
16776,1,1,262,61,262,0,Oct
16613,1,1,293,30,293,0,Sep
14896,2,160,279,43,279,0,May
15857,1,1,308,14,308,0,Nov
12582,2,49,300,21,300,0,Apr
18053,1,1,302,20,302,0,Sep
14692,4,185,265,53,265,0,Jul
15773,1,1,311,10,311,0,Dec
13238,4,343,298,20,298,0,Nov
13116,1,1,291,30,291,0,Jul
13606,3,282,279,40,279,0,Nov
13318,3,36,304,14,304,0,Dec
15517,1,1,293,27,293,0,Apr
15300,1,1,292,28,292,0,Oct
16368,2,25,260,58,260,0,Dec
13173,2,363,277,41,277,0,Dec
17418,2,281,289,29,289,0,Oct
12944,2,319,289,29,289,0,Nov
13388,2,1,282,35,282,0,Jul
17957,1,1,287,31,287,0,Oct
15587,4,301,312,3,312,0,Oct
17140,1,1,302,16,302,0,Apr
12414,3,93,300,16,300,0,May
18013,2,1,285,31,285,0,Jul
16965,1,1,291,26,291,0,Apr
15120,1,1,296,21,296,0,Jul
12793,2,36,295,21,295,0,Jan
12413,3,270,286,29,286,0,Oct
13258,3,193,287,28,287,0,Nov
12982,1,1,288,28,288,0,Apr
16052,1,1,282,34,282,0,Oct
13385,1,1,281,35,281,0,Jan
17637,2,83,280,35,280,0,Nov
16999,2,50,294,21,294,0,Nov
13731,2,27,278,36,278,0,May
16385,3,306,261,52,261,0,Oct
14850,1,1,293,21,293,0,Feb
16654,4,227,282,29,282,0,Jul
15571,4,66,264,47,264,0,Nov
13358,1,1,285,29,285,0,Mar
12579,1,1,285,29,285,0,Sep
15872,2,1,212,101,212,0,Nov
17076,3,328,295,17,295,0,Nov
17931,2,121,249,63,249,0,Jul
14079,1,1,301,12,301,0,Aug
18036,3,213,234,77,234,0,Nov
18084,1,1,312,1,312,0,Nov
18176,1,1,283,30,283,0,Dec
17006,4,70,272,37,272,0,Dec
15417,1,1,284,28,284,0,Sep
16903,1,1,262,50,262,0,Nov
13759,2,37,287,24,287,0,Nov
16708,1,1,285,27,285,0,Oct
14087,1,1,251,61,251,0,Dec
16030,1,1,283,28,283,0,Feb
17114,8,329,219,85,219,0,Dec
17508,1,1,289,22,289,0,Mar
14356,2,1,277,33,277,0,Sep
17014,3,58,245,63,245,0,Dec
13434,2,22,300,9,300,0,Sep
12616,2,202,284,25,284,0,Sep
17999,2,329,221,87,221,0,Nov
13108,1,1,298,10,298,0,Dec
13221,2,119,244,62,244,0,Apr
13398,1,1,281,26,281,0,May
16804,3,247,246,59,246,0,Nov
13670,1,1,282,25,282,0,Sep
15342,1,1,283,24,283,0,Aug
15406,2,269,254,51,254,0,Nov
15880,1,1,211,95,211,0,Dec
14036,1,1,268,38,268,0,Feb
15645,1,1,256,50,256,0,Nov
18072,1,1,288,18,288,0,Jun
16287,1,1,298,8,298,0,Jun
17201,1,1,268,38,268,0,Oct
17579,3,174,258,46,258,0,Dec
16816,4,254,274,28,274,0,Aug
14077,5,233,268,33,268,0,Oct
15636,2,192,284,20,284,0,Sep
12559,2,8,283,21,283,0,Feb
15054,2,28,198,105,198,0,Nov
14314,1,1,296,8,296,0,Aug
15043,1,1,300,3,300,0,Nov
17454,4,167,243,57,243,0,May
16795,1,1,239,64,239,0,Dec
18017,3,229,300,1,300,0,Sep
13460,2,20,286,16,286,0,Nov
14905,2,76,287,14,287,0,Jul
13121,1,1,252,50,252,0,Mar
13216,1,1,297,5,297,0,Mar
17255,2,258,232,69,232,0,Oct
15466,1,1,246,56,246,0,Sep
13092,5,288,279,19,279,0,Sep
15882,4,169,276,23,276,0,May
16065,1,1,231,71,231,0,Dec
12592,2,121,290,11,290,0,Sep
15597,1,1,279,22,279,0,Nov
16386,2,225,224,76,224,0,Nov
16648,1,1,281,19,281,0,Oct
13485,1,1,277,23,277,0,Apr
16536,1,1,251,49,251,0,Aug
13643,3,154,273,24,273,0,Nov
12654,5,284,264,31,264,0,Nov
13046,2,235,264,33,264,0,Nov
15803,1,1,290,8,290,0,Oct
17595,2,24,229,68,229,0,Nov
17623,1,1,265,33,265,0,Nov
15561,4,203,267,27,267,0,Nov
13888,2,98,258,38,258,0,Aug
15949,2,54,284,12,284,0,Nov
14396,2,306,225,71,225,0,Oct
14206,1,1,276,20,276,0,Apr
14731,3,165,256,38,256,0,Oct
13439,1,1,242,54,242,0,Mar
16643,1,1,269,27,269,0,Apr
14528,1,1,278,18,278,0,Nov
15213,2,11,272,22,272,0,Jan
14628,2,151,272,22,272,0,Sep
17420,3,323,265,28,265,0,Oct
15071,2,182,269,25,269,0,Sep
13816,2,40,269,25,269,0,Nov
15889,2,212,215,79,215,0,Jul
15171,1,1,290,5,290,0,Jan
17515,4,286,243,49,243,0,Nov
16384,2,174,260,33,260,0,Sep
14220,2,110,272,21,272,0,Apr
15000,1,1,218,76,218,0,Oct
14518,1,1,278,16,278,0,Oct
12693,4,192,255,35,255,0,Aug
15254,1,1,275,18,275,0,Aug
15211,2,304,240,52,240,0,Oct
13487,3,295,265,26,265,0,Oct
16750,5,187,214,74,214,0,Oct
16203,4,313,262,27,262,0,Oct
16185,2,215,260,31,260,0,Nov
16216,1,1,254,37,254,0,Mar
18085,2,43,265,25,265,0,Jan
16378,3,63,267,22,267,0,Apr
13419,1,1,275,16,275,0,Oct
17955,4,20,273,14,273,0,May
13930,2,78,274,15,274,0,Oct
13602,1,1,267,23,267,0,Oct
17896,1,1,288,2,288,0,Nov
16667,2,216,237,52,237,0,Oct
18220,1,1,288,2,288,0,Apr
15881,5,52,260,26,260,0,Jan
16851,3,47,271,17,271,0,Dec
15261,1,1,270,19,270,0,Jul
15762,2,12,251,37,251,0,Oct
16737,1,1,288,1,288,0,Oct
12707,1,1,256,33,256,0,Feb
14273,4,190,264,22,264,0,Oct
13243,1,1,233,56,233,0,May
13099,1,1,288,1,288,0,Sep
16050,1,1,278,10,278,0,Jun
14894,1,1,265,23,265,0,Sep
15264,1,1,265,23,265,0,Oct
12426,1,1,258,30,258,0,May
13473,2,272,266,21,266,0,Oct
16830,1,1,264,23,264,0,Nov
17608,2,1,232,54,232,0,Nov
14976,7,269,234,47,234,0,Oct
18155,3,216,266,19,266,0,Sep
16955,4,188,266,18,266,0,Jun
15658,5,182,242,40,242,0,Jun
12491,1,1,260,25,260,0,Nov
14644,2,230,258,26,258,0,Oct
15967,2,295,211,73,211,0,Nov
16063,1,1,262,23,262,0,Mar
16212,2,264,244,40,244,0,Nov
18033,1,1,253,32,253,0,Oct
16432,1,1,276,8,276,0,Oct
18071,2,108,260,23,260,0,Mar
15048,4,303,195,86,195,0,Oct
15236,1,1,269,15,269,0,Feb
12566,1,1,265,19,265,0,Sep
13169,2,188,272,11,272,0,Oct
13502,3,307,264,17,264,0,Nov
13049,2,253,268,14,268,0,Oct
15184,2,161,223,59,223,0,Nov
15986,1,1,268,14,268,0,Nov
18112,2,154,255,26,255,0,Nov
16116,1,1,248,34,248,0,May
17248,1,1,213,68,213,0,Aug
14855,2,15,267,13,267,0,Aug
17793,1,1,232,49,232,0,Nov
13142,1,1,258,23,258,0,Nov
12612,1,1,262,19,262,0,Sep
17189,2,253,227,52,227,0,Aug
12787,3,182,261,17,261,0,Nov
14331,2,10,252,27,252,0,Aug
14820,4,152,253,24,253,0,Nov
15246,2,120,247,32,247,0,Apr
17252,2,69,193,86,193,0,Aug
15303,1,1,248,31,248,0,Feb
15897,2,1,261,17,261,0,May
14953,1,1,225,54,225,0,Nov
14317,1,1,255,24,255,0,Oct
15643,3,90,246,31,246,0,Jun
13762,1,1,272,7,272,0,May
15325,1,1,232,47,232,0,Aug
16357,3,180,246,31,246,0,Nov
16305,1,1,256,22,256,0,Jul
15743,4,168,216,59,216,0,Nov
15182,2,114,253,24,253,0,Jul
16674,2,43,188,89,188,0,Oct
18059,3,44,258,17,258,0,Nov
14970,4,248,250,24,250,0,Oct
13974,1,1,249,28,249,0,Oct
16485,1,1,235,41,235,0,Sep
13466,1,1,259,17,259,0,Jun
16204,1,1,231,45,231,0,Nov
14618,3,328,264,10,264,0,Nov
14450,3,139,241,32,241,0,Jun
13338,1,1,256,19,256,0,Jul
16561,2,54,244,29,244,0,Dec
13291,1,1,233,41,233,0,Jul
12650,1,1,254,20,254,0,Dec
17987,1,1,261,13,261,0,Jun
16010,3,116,210,62,210,0,Apr
16366,1,1,256,18,256,0,Nov
12930,2,93,252,20,252,0,Sep
12942,3,234,203,68,203,0,Jul
15589,3,54,243,28,243,0,Mar
16026,1,1,243,30,243,0,Oct
14287,3,190,261,9,261,0,Dec
12478,1,1,236,36,236,0,Dec
18154,2,40,255,15,255,0,Dec
15035,1,1,245,26,245,0,Sep
12601,5,142,245,21,245,0,Jun
16038,3,194,244,24,244,0,Dec
12993,4,275,240,26,240,0,Nov
17832,1,1,208,61,208,0,Oct
14636,2,232,241,27,241,0,Nov
15768,3,110,244,23,244,0,Aug
17711,2,279,246,22,246,0,Nov
16803,1,1,245,24,245,0,Oct
16147,1,1,246,22,246,0,Jul
16141,1,1,238,30,238,0,Sep
16641,1,1,256,12,256,0,Aug
16850,1,1,249,19,249,0,Jan
13171,3,277,229,37,229,0,Nov
16885,3,341,184,82,184,0,Nov
13043,1,1,254,13,254,0,Mar
15975,1,1,243,24,243,0,Sep
13217,3,34,262,3,262,0,Aug
15556,1,1,236,31,236,0,Nov
12631,1,1,236,31,236,0,Oct
15127,1,1,251,16,251,0,Oct
15204,1,1,258,9,258,0,Dec
13533,3,84,204,61,204,0,Jun
14910,4,51,238,25,238,0,Dec
14729,1,1,197,69,197,0,Dec
15110,4,294,246,17,246,0,Nov
17917,3,317,187,77,187,0,Oct
15883,2,31,223,42,223,0,Dec
13503,1,1,248,17,248,0,Sep
17181,2,316,241,23,241,0,Oct
17760,2,351,239,25,239,0,Nov
14752,1,1,260,5,260,0,Oct
16666,1,1,233,32,233,0,Nov
15900,1,1,221,44,221,0,Nov
12448,1,1,243,22,243,0,Oct
18165,1,1,254,10,254,0,Jun
17736,3,104,238,24,238,0,Nov
14578,1,1,240,24,240,0,Dec
14497,1,1,235,29,235,0,Feb
16693,2,203,204,58,204,0,Oct
14523,1,1,251,12,251,0,Aug
17874,6,70,221,37,221,0,Jun
16034,3,136,242,18,242,0,May
17155,2,160,242,19,242,0,Nov
17911,1,1,223,39,223,0,Nov
12580,1,1,238,24,238,0,Apr
18228,2,22,238,23,238,0,Oct
12358,2,149,248,13,248,0,Dec
